system:index,Burned,Fire_ID,LANDSAT_ID,Year,dnbr,nbr_delta,nbr_min,ndvi_max,.geo
0_000000000000000001b5_142,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.39577582,0.4625706,-0.15490319,0.5810122,
0_000000000000000001b5_143,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.2662754,0.39690557,-0.121054076,0.53913677,
0_000000000000000001b5_144,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5144579,0.5963966,-0.14276884,0.6822898,
0_000000000000000001b5_145,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5898274,0.65187466,-0.16476043,0.7040743,
0_000000000000000001b5_146,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6546795,0.7314805,-0.18686713,0.7679519,
0_000000000000000001b5_147,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.553571,0.52170867,-0.17122473,0.7162011,
0_000000000000000001b5_148,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.64782465,0.749534,-0.18562874,0.75277007,
0_000000000000000001b5_149,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.7603713,0.80159974,-0.17848276,0.76833224,
0_000000000000000001b5_150,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.27186272,0.42334735,-0.105142854,0.55178267,
0_000000000000000001b5_151,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.40312186,0.5442803,-0.2166483,0.5714773,
0_000000000000000001b5_152,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5501674,0.6364715,-0.18859139,0.6370184,
0_000000000000000001b5_153,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.62402296,0.7369612,-0.17306052,0.7350016,
0_000000000000000001b5_154,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.4000019,0.48583898,-0.18337801,0.5904936,
0_000000000000000001b5_155,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.4959783,0.46751612,-0.1493343,0.63328195,
0_000000000000000001b5_156,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6305932,0.810751,-0.23315477,0.7350016,
0_000000000000000001b5_157,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5720379,0.75775886,-0.20047031,0.7243441,
0_000000000000000001b5_158,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.45468304,0.58070517,-0.22468108,0.6353741,
0_000000000000000001b5_159,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6506018,0.67585796,-0.16429895,0.72032195,
0_000000000000000001b5_160,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5439776,0.5790637,-0.14836223,0.6517997,
0_000000000000000001b5_161,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5280671,0.58727044,-0.15016355,0.68406105,
0_000000000000000001b5_162,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.55993235,0.59164923,-0.15862945,0.6646571,
0_000000000000000001b5_163,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.14944737,0.23067774,-0.04646722,0.44115156,
0_000000000000000001b5_164,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.717783,0.8511142,-0.20858896,0.7726867,
0_000000000000000001b5_165,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.88507843,0.9855225,-0.24478178,0.8564673,
0_000000000000000001b5_166,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.9103979,0.98918617,-0.22976501,0.81467664,
0_000000000000000001b5_167,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5245949,0.52763426,-0.16142684,0.6396005,
0_000000000000000001b5_168,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5407484,0.66658455,-0.224737,0.70425534,
0_000000000000000001b5_169,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.47294286,0.57905483,-0.15187377,0.64207983,
0_000000000000000001b5_170,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.54502696,0.6444584,-0.23815662,0.63972807,
0_000000000000000001b5_171,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.7174684,0.73612493,-0.17975055,0.73628175,
0_000000000000000001b5_172,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.84543145,0.9839122,-0.27303466,0.82687104,
0_000000000000000001b5_173,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.46693283,0.41498476,-0.089891136,0.5980126,
0_000000000000000001b5_174,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.48514926,0.67419505,-0.18902123,0.6973795,
0_000000000000000001b5_175,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.65250695,0.7029451,-0.23315477,0.7031872,
0_000000000000000001b5_176,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.35639495,0.55552757,-0.15652926,0.6347826,
0_000000000000000001b5_177,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.79550564,0.84273034,-0.2289855,0.79521585,
0_000000000000000001b5_178,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.3889583,0.5013835,-0.19768403,0.60679615,
0_000000000000000001b5_179,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5920747,0.64996135,-0.16877323,0.6982906,
0_000000000000000001b5_180,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5395067,0.5828833,-0.17975055,0.6318312,
0_000000000000000001b5_181,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.2611836,0.41099048,-0.13777778,0.5513748,
0_000000000000000001b5_182,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.3014521,0.48450625,-0.07128581,0.6414524,
0_000000000000000001b5_183,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.69839925,0.7460762,-0.2250388,0.710859,
0_000000000000000001b5_184,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.42595288,0.59863985,-0.17134832,0.6145316,
0_000000000000000001b5_185,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5802741,0.5877608,-0.1735817,0.63881975,
0_000000000000000001b5_186,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.28143078,0.42408937,-0.108333334,0.57212806,
0_000000000000000001b5_187,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.38157701,0.5632173,-0.13131313,0.66590595,
0_000000000000000001b5_188,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.7378629,0.80625683,-0.22160149,0.79210454,
0_000000000000000001b5_189,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6168056,0.727291,-0.22978476,0.689619,
0_000000000000000001b5_190,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.30536187,0.47204828,-0.11776447,0.57609123,
0_000000000000000001b5_191,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6428666,0.71787924,-0.16919295,0.7524541,
0_000000000000000001b5_192,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.49552372,0.6389572,-0.18532944,0.6768559,
0_000000000000000001b5_193,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5752671,0.7213091,-0.19734947,0.71457976,
0_000000000000000001b5_194,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.71342224,0.78061885,-0.22434498,0.74975437,
0_000000000000000001b5_195,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.69688034,0.6192895,-0.15941176,0.74434614,
0_000000000000000001b5_196,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.71350104,0.5208342,-0.16225961,0.76285905,
0_000000000000000001b5_197,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.31160164,0.31856328,0.13569415,0.67594707,
0_000000000000000001b5_198,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.37363455,0.44484502,-0.105142854,0.6226289,
0_000000000000000001b5_199,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.2743322,0.4224267,-0.12746666,0.5760684,
0_000000000000000001b5_200,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.45754775,0.6170753,-0.21672772,0.64869565,
0_000000000000000001b5_201,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5681268,0.42866948,-0.11966326,0.6646659,
0_000000000000000001b5_202,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5432926,0.6349889,-0.16523342,0.6873902,
0_000000000000000001b5_203,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6430013,0.66755134,-0.19689119,0.71291536,
0_000000000000000001b5_204,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.2709836,0.38345635,-0.14338349,0.47210994,
0_000000000000000001b5_205,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.4878294,0.63709295,-0.17438424,0.691258,
0_000000000000000001b5_206,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.4005115,0.54226446,-0.13865176,0.6415161,
0_000000000000000001b5_207,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.4082662,0.36117858,0.07673569,0.66020405,
0_000000000000000001b5_208,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.44201735,0.48336095,-0.12560232,0.58804464,
0_000000000000000001b5_209,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.28835684,0.34755284,-0.09707602,0.49808136,
0_000000000000000001b5_210,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5643194,0.60706246,-0.16763678,0.6505321,
0_000000000000000001b5_211,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.34825706,0.40954924,-0.12346843,0.54329556,
0_000000000000000001b5_212,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.58876085,0.63855964,-0.16192412,0.6742296,
0_000000000000000001b5_213,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.34844145,0.4318232,-0.15116279,0.5532787,
0_000000000000000001b5_214,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.19515163,0.23069046,-0.05295259,0.4139466,
0_000000000000000001b5_215,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.21784075,0.25813365,-0.052186176,0.39592123,
0_000000000000000001b5_216,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.36577237,0.47675812,-0.11387397,0.57983786,
0_000000000000000001b5_217,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.7014847,0.6878824,-0.13643293,0.74052894,
0_000000000000000001b5_218,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.21991539,0.24248193,-0.07175022,0.41986457,
0_000000000000000001b5_219,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.628567,0.7008612,-0.20872094,0.7199198,
0_000000000000000001b5_220,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.24546513,0.25603008,-0.07311104,0.43467426,
0_000000000000000001b5_221,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.42604345,0.42043042,-0.025065469,0.61220825,
0_000000000000000001b5_222,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.51574254,0.6131342,-0.16191049,0.6793313,
0_000000000000000001b5_223,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.15899871,0.17840074,-0.044619422,0.41301864,
0_000000000000000001b5_224,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.32113916,0.3319009,-0.014461316,0.5426386,
0_000000000000000001b5_225,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.54148054,0.59367245,-0.13753213,0.6773037,
0_000000000000000001b5_226,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.696605,0.7821212,-0.12739384,0.7905028,
0_000000000000000001b5_227,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6299978,0.66625684,-0.14438502,0.6640712,
0_000000000000000001b5_228,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.48867854,0.45207617,-0.0126272915,0.6630877,
0_000000000000000001b5_229,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.34378502,0.40221226,-0.14143094,0.57378334,
0_000000000000000001b5_230,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.74433357,0.7913202,-0.113933235,0.804493,
0_000000000000000001b5_231,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6783486,0.8291414,-0.20924574,0.78243244,
0_000000000000000001b5_232,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5397812,0.5447453,-0.062276874,0.6493827,
0_000000000000000001b5_233,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.45339018,0.6140332,-0.17044826,0.6657433,
0_000000000000000001b5_234,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.40968016,0.47762302,-0.12180746,0.5912762,
0_000000000000000001b5_235,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.57026106,0.5142831,-0.037995826,0.6750408,
0_000000000000000001b5_236,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.28304133,0.38508302,-0.13770844,0.54765195,
0_000000000000000001b5_237,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.3529845,0.4669177,-0.15653577,0.5601136,
0_000000000000000001b5_238,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.637998,0.83528614,-0.24578178,0.7443147,
0_000000000000000001b5_239,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5448537,0.63071036,-0.12510024,0.64728934,
0_000000000000000001b5_240,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5947716,0.61447144,-0.10216718,0.7154047,
0_000000000000000001b5_241,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.23135138,0.4240702,-0.16170517,0.53723234,
0_000000000000000001b5_242,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.34054637,0.4914815,-0.17273796,0.56426734,
0_000000000000000001b5_243,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5425428,0.5991674,-0.11119005,0.69199836,
0_000000000000000001b5_244,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.589423,0.6504257,-0.092694424,0.71142435,
0_000000000000000001b5_245,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.2955663,0.326296,-0.029045643,0.56819654,
0_000000000000000001b5_246,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.19888899,0.3879131,-0.12507139,0.513436,
0_000000000000000001b5_247,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.43918258,0.6383716,-0.21199797,0.61829746,
0_000000000000000001b5_248,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.66176814,0.795878,-0.23371428,0.7316853,
0_000000000000000001b5_249,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.28764513,0.42600352,-0.16066213,0.5373245,
0_000000000000000001b5_250,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.25319147,0.39018574,-0.15676257,0.5321429,
0_000000000000000001b5_251,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5910568,0.5930255,0.06306306,0.7510436,
0_000000000000000001b5_252,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.37659192,0.43892008,-0.16755657,0.56203914,
0_000000000000000001b5_253,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.6188372,0.8166074,-0.2274062,0.7734699,
0_000000000000000001b5_254,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.70395005,0.6934706,-0.118411,0.75486726,
0_000000000000000001b5_255,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.5474895,0.62771326,-0.15731497,0.6591093,
0_000000000000000001b5_256,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.74972695,0.6947397,-0.07773708,0.77944237,
0_000000000000000001b5_257,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.22141813,0.33196747,-0.13576333,0.5146141,
0_000000000000000001b5_258,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.4133671,0.6261379,-0.23362176,0.62821317,
0_000000000000000001b5_259,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.43120274,0.53460085,-0.12637766,0.6199324,
0_000000000000000001b5_260,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.32475573,0.45818844,-0.15586287,0.55887717,
0_000000000000000001b5_261,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.44030425,0.5828402,-0.13096324,0.69339776,
0_000000000000000001b5_262,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.26798862,0.37879634,-0.13345748,0.50131035,
0_000000000000000001b5_263,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.50319815,0.54645777,-0.08595684,0.653217,
0_000000000000000001b5_264,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.2073699,0.33902127,-0.108208954,0.48424485,
0_000000000000000001b5_265,1,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_&_LT05_L1TP_232089_19990210_20161220_01_T1,1999,0.3606982,0.49891138,-0.1480202,0.6333226,
